,Classe,Chapeau,Surface Chapeau,Couleur Chapeau,bruises,Odeur,Lamelles,Espacement des lamelles,Taille des lamelles,Couleur des lamelles,Tige,Surface au dessus de anneau,Surface sous anneau,Couleur sur anneau,Couleur sous anneau,Couleur du voile,Nombre anneaux,Type anneau,Coleur des spores,Population,Habitat
7406,Toxique,Ovoide,Ecailleux,Rouge,False,Poisson,Libre,Proche,Etroit,Buff,Fine,Lisse,Soyeux,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7407,Comestible,Cloche,Lisse,Marron,False,Aucune,Attaché,Proche,Large,Orange,Large,Lisse,Lisse,Orange,Orange,Orange,1,Pendentif,Marron,Groupé,Feuilles
7408,Toxique,Ovoide,Ecailleux,Rouge,False,Poisson,Libre,Proche,Etroit,Buff,Fine,Lisse,Lisse,Rose,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7409,Toxique,Ovoide,Ecailleux,Rouge,False,Fétide,Libre,Proche,Etroit,Buff,Fine,Soyeux,Soyeux,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7410,Toxique,Ovoide,Lisse,Rouge,False,Poisson,Libre,Proche,Etroit,Buff,Fine,Lisse,Lisse,Blanc,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Chemins
7411,Comestible,Cloche,Lisse,Gris,False,Aucune,Libre,Eloigné,Large,Rose,Large,Lisse,Lisse,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Dispersé,Herbes
7412,Comestible,Ovoide,Lisse,Marron,False,Aucune,Attaché,Proche,Large,Marron,Large,Lisse,Lisse,Orange,Orange,Orange,1,Pendentif,Marron,Groupé,Feuilles
7413,Comestible,Cloche,Lisse,Marron,False,Aucune,Attaché,Proche,Large,Jaune,Large,Lisse,Lisse,Orange,Orange,Marron,1,Pendentif,Marron,Plusieurs,Feuilles
7414,Toxique,Convexe,Lisse,Marron,False,Fétide,Libre,Proche,Etroit,Buff,Fine,Lisse,Soyeux,Blanc,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7415,Comestible,Convexe,Lisse,Gris,True,Aucune,Libre,Proche,Large,Blanc,Large,Lisse,Lisse,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Plusieurs,Chemins
7416,Comestible,Convexe,Fibreux,Gris,False,Aucune,Libre,Eloigné,Large,Blanc,Large,Soyeux,Lisse,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Dispersé,Herbes
7417,Toxique,Ovoide,Lisse,Marron,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Soyeux,Lisse,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7418,Comestible,Ovoide,Fibreux,Gris,False,Aucune,Libre,Eloigné,Large,Rose,Large,Soyeux,Lisse,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Nombreuse,Herbes
7419,Toxique,Ovoide,Lisse,Marron,False,Fétide,Libre,Proche,Etroit,Buff,Fine,Soyeux,Lisse,Blanc,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Chemins
7420,Toxique,Ovoide,Ecailleux,Rouge,False,Poisson,Libre,Proche,Etroit,Buff,Fine,Lisse,Lisse,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7421,Toxique,Ovoide,Ecailleux,Marron,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Lisse,Lisse,Rose,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7422,Comestible,Plat,Lisse,rose,True,Aucune,Libre,Proche,Large,Blanc,Large,Lisse,Lisse,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Solitaire,Chemins
7423,Toxique,Ovoide,Ecailleux,Marron,False,Fétide,Libre,Proche,Etroit,Buff,Fine,Soyeux,Lisse,Blanc,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7424,Toxique,Ovoide,Ecailleux,Rouge,False,Fétide,Libre,Proche,Etroit,Buff,Fine,Lisse,Lisse,Rose,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Chemins
7425,Comestible,Plat,Lisse,Marron,False,Aucune,Attaché,Proche,Large,Jaune,Large,Lisse,Lisse,Orange,Orange,Marron,1,Pendentif,Buff,Groupé,Feuilles
7426,Toxique,Ovoide,Ecailleux,Rouge,False,Fétide,Libre,Proche,Etroit,Buff,Fine,Soyeux,Soyeux,Rose,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7427,Toxique,Ovoide,Ecailleux,Marron,False,Poisson,Libre,Proche,Etroit,Buff,Fine,Soyeux,Soyeux,Blanc,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7428,Toxique,Ovoide,Ecailleux,Marron,False,Poisson,Libre,Proche,Etroit,Buff,Fine,Soyeux,Soyeux,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7429,Toxique,Plat,Ecailleux,Marron,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Lisse,Soyeux,Blanc,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Chemins
7430,Toxique,Ovoide,Lisse,Rouge,False,Fétide,Libre,Proche,Etroit,Buff,Fine,Soyeux,Soyeux,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Chemins
7431,Toxique,Ovoide,Ecailleux,Rouge,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Soyeux,Soyeux,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7432,Comestible,Convexe,Lisse,Marron,False,Aucune,Attaché,Proche,Large,Marron,Large,Lisse,Lisse,Orange,Orange,Orange,1,Pendentif,Orange,Groupé,Feuilles
7433,Toxique,Plat,Lisse,Rouge,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Soyeux,Lisse,Blanc,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Chemins
7434,Comestible,Ovoide,Lisse,Gris,False,Aucune,Libre,Eloigné,Large,Rose,Large,Lisse,Lisse,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Dispersé,Herbes
7435,Toxique,Ovoide,Lisse,Rouge,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Lisse,Lisse,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7436,Toxique,Ovoide,Lisse,Rouge,False,Poisson,Libre,Proche,Etroit,Buff,Fine,Lisse,Soyeux,Rose,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7437,Comestible,Plat,Lisse,Marron,False,Aucune,Attaché,Proche,Large,Marron,Large,Lisse,Lisse,Orange,Orange,Orange,1,Pendentif,Orange,Plusieurs,Feuilles
7438,Toxique,Ovoide,Lisse,Marron,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Lisse,Soyeux,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7439,Comestible,Convexe,Fibreux,Gris,False,Aucune,Libre,Eloigné,Large,Rose,Large,Lisse,Soyeux,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Dispersé,Herbes
7440,Comestible,Ovoide,Lisse,Marron,False,Aucune,Attaché,Proche,Large,Marron,Large,Lisse,Lisse,Orange,Orange,Orange,1,Pendentif,Orange,Plusieurs,Feuilles
7441,Toxique,Plat,Lisse,Rouge,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Lisse,Lisse,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Chemins
7442,Toxique,Ovoide,Lisse,Marron,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Lisse,Lisse,Blanc,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7443,Comestible,Plat,Ecailleux,Marron,True,Aucune,Libre,Proche,Large,Blanc,Large,Lisse,Lisse,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Solitaire,Chemins
7444,Comestible,Convexe,Fibreux,Gris,False,Aucune,Libre,Eloigné,Large,Gris,Large,Lisse,Soyeux,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Nombreuse,Herbes
7445,Comestible,Ovoide,Lisse,Blanc,False,Aucune,Libre,Eloigné,Large,Blanc,Large,Soyeux,Lisse,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Nombreuse,Herbes
7446,Comestible,Cloche,Lisse,Marron,False,Aucune,Attaché,Proche,Large,Marron,Large,Lisse,Lisse,Orange,Orange,Marron,1,Pendentif,Buff,Groupé,Feuilles
7447,Toxique,Ovoide,Ecailleux,Rouge,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Soyeux,Soyeux,Blanc,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Chemins
7448,Toxique,Ovoide,Ecailleux,Rouge,False,Poisson,Libre,Proche,Etroit,Buff,Fine,Lisse,Lisse,Blanc,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7449,Comestible,Ovoide,Ecailleux,Marron,False,Aucune,Libre,Proche,Large,Blanc,Large,Ecailleux,Ecailleux,Marron,Marron,Blanc,2,Pendentif,Blanc,Solitaire,Chemins
7450,Comestible,Convexe,Fibreux,Gris,False,Aucune,Libre,Eloigné,Large,Rose,Large,Soyeux,Soyeux,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Dispersé,Herbes
7451,Toxique,Ovoide,Lisse,Marron,False,Fétide,Libre,Proche,Etroit,Buff,Fine,Soyeux,Soyeux,Blanc,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Chemins
7452,Toxique,Ovoide,Ecailleux,Rouge,False,Fétide,Libre,Proche,Etroit,Buff,Fine,Lisse,Soyeux,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7453,Toxique,Ovoide,Ecailleux,Marron,False,Fétide,Libre,Proche,Etroit,Buff,Fine,Lisse,Soyeux,Blanc,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7454,Toxique,Plat,Ecailleux,Marron,False,Fétide,Libre,Proche,Etroit,Buff,Fine,Lisse,Soyeux,Blanc,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7455,Comestible,Plat,Lisse,Marron,False,Aucune,Attaché,Proche,Large,Jaune,Large,Lisse,Lisse,Orange,Orange,Marron,1,Pendentif,Buff,Plusieurs,Feuilles
7456,Toxique,Plat,Ecailleux,Rouge,False,Fétide,Libre,Proche,Etroit,Buff,Fine,Lisse,Lisse,Blanc,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7457,Toxique,Ovoide,Lisse,Marron,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Lisse,Soyeux,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Chemins
7458,Toxique,Ovoide,Lisse,Marron,False,Fétide,Libre,Proche,Etroit,Buff,Fine,Lisse,Soyeux,Blanc,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7459,Comestible,Cloche,Lisse,Marron,False,Aucune,Attaché,Proche,Large,Marron,Large,Lisse,Lisse,Orange,Orange,Orange,1,Pendentif,Jaune,Groupé,Feuilles
7460,Comestible,Convexe,Fibreux,Gris,False,Aucune,Libre,Eloigné,Large,Gris,Large,Soyeux,Lisse,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Nombreuse,Herbes
7461,Toxique,Ovoide,Lisse,Marron,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Lisse,Soyeux,Blanc,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Chemins
7462,Toxique,Ovoide,Ecailleux,Marron,False,Fétide,Libre,Proche,Etroit,Buff,Fine,Lisse,Lisse,Blanc,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Chemins
7463,Comestible,Convexe,Lisse,Gris,False,Aucune,Libre,Eloigné,Large,Blanc,Large,Lisse,Lisse,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Dispersé,Herbes
7464,Toxique,Ovoide,Ecailleux,Marron,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Soyeux,Soyeux,Blanc,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7465,Toxique,Ovoide,Lisse,Rouge,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Soyeux,Lisse,Blanc,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7466,Toxique,Ovoide,Ecailleux,Rouge,False,Poisson,Libre,Proche,Etroit,Buff,Fine,Lisse,Soyeux,Blanc,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7467,Comestible,Cloche,Lisse,Marron,False,Aucune,Attaché,Proche,Large,Orange,Large,Lisse,Lisse,Orange,Orange,Marron,1,Pendentif,Orange,Groupé,Feuilles
7468,Comestible,Cloche,Lisse,Gris,False,Aucune,Libre,Eloigné,Large,Gris,Large,Lisse,Soyeux,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Dispersé,Herbes
7469,Toxique,Convexe,Ecailleux,Rouge,False,Moisi,Attaché,Proche,Large,Blanc,Large,Soyeux,Ecailleux,Cannelle,Cannelle,Blanc,0,Toile,Blanc,Groupé,Bois
7470,Toxique,Ovoide,Lisse,Marron,False,Fétide,Libre,Proche,Etroit,Buff,Fine,Soyeux,Lisse,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Chemins
7471,Toxique,Ovoide,Ecailleux,Rouge,False,Fétide,Libre,Proche,Etroit,Buff,Fine,Soyeux,Lisse,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7472,Toxique,Ovoide,Ecailleux,Rouge,False,Poisson,Libre,Proche,Etroit,Buff,Fine,Lisse,Soyeux,Blanc,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7473,Toxique,Ovoide,Lisse,Marron,False,Fétide,Libre,Proche,Etroit,Buff,Fine,Soyeux,Soyeux,Blanc,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7474,Toxique,Ovoide,Ecailleux,Rouge,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Soyeux,Lisse,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7475,Toxique,Ovoide,Lisse,Rouge,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Lisse,Lisse,Rose,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7476,Toxique,Convexe,Lisse,Rouge,False,Poisson,Libre,Proche,Etroit,Buff,Fine,Soyeux,Lisse,Rose,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Chemins
7477,Toxique,Ovoide,Lisse,Rouge,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Lisse,Lisse,Blanc,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7478,Toxique,Ovoide,Lisse,Marron,False,Poisson,Libre,Proche,Etroit,Buff,Fine,Lisse,Lisse,Rose,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7479,Comestible,Cloche,Fibreux,Gris,False,Aucune,Libre,Eloigné,Large,Blanc,Large,Soyeux,Soyeux,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Dispersé,Herbes
7480,Toxique,Ovoide,Ecailleux,Marron,False,Moisi,Attaché,Proche,Large,Jaune,Large,Soyeux,Ecailleux,Cannelle,Cannelle,Blanc,0,Toile,Blanc,Groupé,Bois
7481,Comestible,Plat,Lisse,Marron,True,Aucune,Libre,Proche,Large,Blanc,Large,Lisse,Lisse,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Plusieurs,Chemins
7482,Toxique,Ovoide,Lisse,Marron,False,Poisson,Libre,Proche,Etroit,Buff,Fine,Soyeux,Soyeux,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Chemins
7483,Toxique,Plat,Ecailleux,Jaune,False,Aucune,Libre,Eloigné,Etroit,Jaune,Large,Ecailleux,Ecailleux,Jaune,Jaune,Jaune,1,Evanescent,Blanc,Groupé,Feuilles
7484,Toxique,Ovoide,Lisse,Marron,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Soyeux,Lisse,Blanc,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7485,Toxique,Plat,Ecailleux,Rouge,False,Moisi,Attaché,Proche,Large,Jaune,Large,Soyeux,Ecailleux,Cannelle,Cannelle,Blanc,0,Toile,Blanc,Groupé,Bois
7486,Comestible,Convexe,Fibreux,Gris,False,Aucune,Libre,Eloigné,Large,Rose,Large,Lisse,Lisse,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Nombreuse,Herbes
7487,Toxique,Ovoide,Ecailleux,Marron,False,Poisson,Libre,Proche,Etroit,Buff,Fine,Lisse,Soyeux,Rose,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7488,Toxique,Ovoide,Lisse,Marron,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Soyeux,Lisse,Blanc,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7489,Toxique,Plat,Ecailleux,Marron,False,Poisson,Libre,Proche,Etroit,Buff,Fine,Lisse,Lisse,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7490,Comestible,Plat,Lisse,Marron,False,Aucune,Attaché,Proche,Large,Marron,Large,Lisse,Lisse,Orange,Orange,Orange,1,Pendentif,Jaune,Groupé,Feuilles
7491,Toxique,Ovoide,Ecailleux,Marron,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Lisse,Lisse,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7492,Toxique,Plat,Ecailleux,Marron,False,Fétide,Libre,Proche,Etroit,Buff,Fine,Soyeux,Soyeux,Rose,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7493,Toxique,Ovoide,Lisse,Marron,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Soyeux,Soyeux,Blanc,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Chemins
7494,Toxique,Plat,Ecailleux,Rouge,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Lisse,Soyeux,Rose,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7495,Toxique,Ovoide,Lisse,Marron,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Soyeux,Soyeux,Blanc,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Chemins
7496,Toxique,Convexe,Ecailleux,Rouge,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Lisse,Lisse,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7497,Toxique,Ovoide,Ecailleux,Marron,False,Poisson,Libre,Proche,Etroit,Buff,Fine,Lisse,Soyeux,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Chemins
7498,Comestible,Convexe,Lisse,Blanc,False,Aucune,Libre,Eloigné,Large,Rose,Large,Soyeux,Lisse,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Dispersé,Herbes
7499,Comestible,Convexe,Lisse,Gris,False,Aucune,Libre,Eloigné,Large,Gris,Large,Lisse,Soyeux,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Dispersé,Herbes
7500,Comestible,Convexe,Fibreux,Blanc,False,Aucune,Libre,Eloigné,Large,Blanc,Large,Soyeux,Soyeux,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Dispersé,Herbes
7501,Toxique,Ovoide,Lisse,Marron,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Soyeux,Lisse,Rose,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7502,Toxique,Ovoide,Lisse,Rouge,False,Fétide,Libre,Proche,Etroit,Buff,Fine,Soyeux,Soyeux,Blanc,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7503,Toxique,Ovoide,Ecailleux,Rouge,False,Poisson,Libre,Proche,Etroit,Buff,Fine,Lisse,Soyeux,Rose,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Chemins
7504,Toxique,Ovoide,Lisse,Rouge,False,Fétide,Libre,Proche,Etroit,Buff,Fine,Lisse,Lisse,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7505,Toxique,Ovoide,Lisse,Marron,False,Poisson,Libre,Proche,Etroit,Buff,Fine,Soyeux,Lisse,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Chemins
7506,Toxique,Ovoide,Ecailleux,Marron,False,Fétide,Libre,Proche,Etroit,Buff,Fine,Soyeux,Soyeux,Blanc,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7507,Toxique,Ovoide,Ecailleux,Rouge,False,Poisson,Libre,Proche,Etroit,Buff,Fine,Lisse,Lisse,Blanc,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Chemins
7508,Toxique,Ovoide,Lisse,Marron,False,Poisson,Libre,Proche,Etroit,Buff,Fine,Lisse,Soyeux,Blanc,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7509,Toxique,Ovoide,Lisse,Rouge,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Lisse,Soyeux,Blanc,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7510,Comestible,Plat,Lisse,Marron,False,Aucune,Attaché,Proche,Large,Orange,Large,Lisse,Lisse,Orange,Orange,Marron,1,Pendentif,Orange,Groupé,Feuilles
7511,Toxique,Plat,Lisse,Marron,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Lisse,Lisse,Blanc,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7512,Toxique,Ovoide,Lisse,Marron,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Soyeux,Soyeux,Rose,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7513,Comestible,Convexe,Lisse,Gris,False,Aucune,Libre,Eloigné,Large,Gris,Large,Soyeux,Lisse,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Nombreuse,Herbes
7514,Comestible,Convexe,Fibreux,Blanc,False,Aucune,Libre,Eloigné,Large,Rose,Large,Lisse,Lisse,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Nombreuse,Herbes
7515,Toxique,Ovoide,Ecailleux,Marron,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Lisse,Lisse,Blanc,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7516,Comestible,Convexe,Lisse,Marron,False,Aucune,Attaché,Proche,Large,Marron,Large,Lisse,Lisse,Orange,Orange,Marron,1,Pendentif,Orange,Groupé,Feuilles
7517,Toxique,Ovoide,Ecailleux,Marron,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Soyeux,Soyeux,Blanc,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7518,Toxique,Ovoide,Ecailleux,Marron,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Lisse,Lisse,Rose,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7519,Toxique,Ovoide,Ecailleux,Marron,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Lisse,Lisse,Blanc,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Chemins
7520,Toxique,Ovoide,Ecailleux,Rouge,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Soyeux,Lisse,Rose,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7521,Toxique,Ovoide,Lisse,Marron,False,Fétide,Libre,Proche,Etroit,Buff,Fine,Soyeux,Soyeux,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7522,Comestible,Cloche,Lisse,Marron,False,Aucune,Attaché,Proche,Large,Jaune,Large,Lisse,Lisse,Orange,Orange,Marron,1,Pendentif,Buff,Groupé,Feuilles
7523,Comestible,Plat,Lisse,Marron,False,Aucune,Attaché,Proche,Large,Orange,Large,Lisse,Lisse,Orange,Orange,Orange,1,Pendentif,Marron,Groupé,Feuilles
7524,Comestible,Cloche,Lisse,Blanc,False,Aucune,Libre,Eloigné,Large,Gris,Large,Soyeux,Soyeux,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Dispersé,Herbes
7525,Toxique,Ovoide,Lisse,Marron,False,Poisson,Libre,Proche,Etroit,Buff,Fine,Soyeux,Soyeux,Rose,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7526,Comestible,Convexe,Lisse,Marron,False,Aucune,Attaché,Proche,Large,Marron,Large,Lisse,Lisse,Orange,Orange,Marron,1,Pendentif,Marron,Groupé,Feuilles
7527,Toxique,Ovoide,Ecailleux,Marron,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Soyeux,Lisse,Rose,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7528,Comestible,Cloche,Fibreux,Gris,False,Aucune,Libre,Eloigné,Large,Gris,Large,Soyeux,Soyeux,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Dispersé,Herbes
7529,Comestible,Cloche,Lisse,Gris,False,Aucune,Libre,Eloigné,Large,Rose,Large,Soyeux,Lisse,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Nombreuse,Herbes
7530,Toxique,Convexe,Lisse,Marron,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Soyeux,Soyeux,Blanc,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Bois
7531,Comestible,Convexe,Lisse,Marron,False,Aucune,Attaché,Proche,Large,Marron,Large,Lisse,Lisse,Orange,Orange,Orange,1,Pendentif,Buff,Groupé,Feuilles
7532,Comestible,Convexe,Lisse,Blanc,False,Aucune,Libre,Eloigné,Large,Rose,Large,Lisse,Soyeux,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Nombreuse,Herbes
7533,Comestible,Convexe,Lisse,Marron,False,Aucune,Libre,Proche,Large,Blanc,Large,Ecailleux,Ecailleux,Marron,Marron,Blanc,2,Pendentif,Blanc,Solitaire,Chemins
7534,Comestible,Ovoide,Lisse,Gris,False,Aucune,Libre,Eloigné,Large,Gris,Large,Lisse,Soyeux,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Dispersé,Herbes
7535,Comestible,Convexe,Lisse,Blanc,False,Aucune,Libre,Eloigné,Large,Gris,Large,Soyeux,Soyeux,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Nombreuse,Herbes
7536,Toxique,Plat,Ecailleux,Canelle,False,Moisi,Libre,Proche,Large,Jaune,Large,Soyeux,Ecailleux,Cannelle,Cannelle,Blanc,0,Toile,Blanc,Groupé,Bois
7537,Comestible,Convexe,Lisse,Marron,False,Aucune,Attaché,Proche,Large,Jaune,Large,Lisse,Lisse,Orange,Orange,Orange,1,Pendentif,Jaune,Groupé,Feuilles
7538,Toxique,Ovoide,Lisse,Rouge,False,Poisson,Libre,Proche,Etroit,Buff,Fine,Lisse,Soyeux,Rose,Rose,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7539,Toxique,Ovoide,Ecailleux,Rouge,False,Epicé,Libre,Proche,Etroit,Buff,Fine,Lisse,Soyeux,Rose,Blanc,Blanc,1,Evanescent,Blanc,Plusieurs,Feuilles
7540,Comestible,Convexe,Lisse,Blanc,False,Aucune,Libre,Eloigné,Large,Rose,Large,Soyeux,Lisse,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Nombreuse,Herbes
7541,Comestible,Ovoide,Fibreux,Blanc,False,Aucune,Libre,Eloigné,Large,Gris,Large,Soyeux,Soyeux,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Dispersé,Herbes
7542,Comestible,Cloche,Fibreux,Gris,False,Aucune,Libre,Eloigné,Large,Rose,Large,Soyeux,Lisse,Blanc,Blanc,Blanc,2,Pendentif,Blanc,Dispersé,Herbes
